id,texto,categoria
138,trabajo,I-TRABAJO
139,No,I-TRABAJO
139,siento,I-TRABAJO
139,que,B-TRABAJO
139,progrese,I-TRABAJO
139,en,I-TRABAJO
139,el,I-TRABAJO
139,trabajo,I-TRABAJO
140,No,B-TRABAJO
140,estoy,I-TRABAJO
140,comunicando,I-TRABAJO
140,las,I-TRABAJO
140,cosas,I-TRABAJO
140,que,I-TRABAJO
140,estoy,I-TRABAJO
140,haciendo,B-TRABAJO
141,No,I-TRABAJO
141,me,I-TRABAJO
141,puedo,I-TRABAJO
141,relacionar,I-TRABAJO
141,con,I-TRABAJO
141,nadie,I-TRABAJO
142,Comunicar,I-TRABAJO
142,lo,B-PERSONAL
142,que,I-PERSONAL
142,aprendo,I-PERSONAL
142,influye,I-PERSONAL
142,en,I-PERSONAL
142,mi,I-PERSONAL
142,crecimiento,B-TRABAJO
142,profesional,I-TRABAJO
143,No,I-TRABAJO
143,creo,I-TRABAJO
143,que,I-TRABAJO
143,sea,I-TRABAJO
143,prudente,I-TRABAJO
144,No,I-TRABAJO
144,soy,I-TRABAJO
144,prudente,B-PERSONAL
145,Mi,I-PERSONAL
145,nivel,I-PERSONAL
145,de,I-PERSONAL
145,motivación,I-PERSONAL
145,influye,B-PERSONAL
145,directamente,I-PERSONAL
145,en,I-PERSONAL
145,mis,B-TRABAJO
145,resultados,I-TRABAJO
145,profesionales,I-TRABAJO
146,Cuando,I-TRABAJO
146,me,I-TRABAJO
146,siento,I-TRABAJO
146,"desmotivado,",I-TRABAJO
146,necesito,I-TRABAJO
146,hacer,I-TRABAJO
146,una,I-TRABAJO
146,revisión,B-PERSONAL
146,interna,I-PERSONAL
147,Reconocer,I-PERSONAL
147,mis,I-PERSONAL
147,propios,I-PERSONAL
147,logros,I-PERSONAL
147,me,I-PERSONAL
147,genera,I-PERSONAL
147,una,I-PERSONAL
147,recompensa,B-PERSONAL
147,emocional,I-PERSONAL
148,siento,I-PERSONAL
148,que,I-PERSONAL
148,no,I-PERSONAL
148,tengo,I-PERSONAL
148,un,I-PERSONAL
148,progreso,I-PERSONAL
148,diario,I-PERSONAL
149,Me,B-PERSONAL
149,siento,I-PERSONAL
149,muy,I-PERSONAL
149,desmotivado,I-PERSONAL
150,No,I-PERSONAL
150,me,I-PERSONAL
150,siento,I-PERSONAL
150,motivado,B-PERSONAL
151,no,I-PERSONAL
151,estoy,I-PERSONAL
151,motivado,I-PERSONAL
152,Me,B-PERSONAL
152,da,I-PERSONAL
152,miedo,I-PERSONAL
152,preguntar,I-PERSONAL
152,del,B-PERSONAL
152,salario,I-PERSONAL
152,en,I-PERSONAL
152,una,B-TRABAJO
152,entrevista,I-TRABAJO
153,Me,I-TRABAJO
153,enfrento,I-TRABAJO
153,a,I-TRABAJO
153,procesos,I-TRABAJO
153,laborales,I-TRABAJO
153,que,I-TRABAJO
153,no,I-TRABAJO
153,siempre,B-TRABAJO
153,son,I-TRABAJO
153,justos,I-TRABAJO
154,El,I-TRABAJO
154,sueldo,I-TRABAJO
154,que,I-TRABAJO
154,tengo,I-TRABAJO
154,me,I-TRABAJO
154,parece,I-TRABAJO
154,bajo,I-TRABAJO
155,me,B-TRABAJO
155,da,I-TRABAJO
155,ansiedad,I-TRABAJO
155,pedir,I-TRABAJO
155,trabajo,I-TRABAJO
156,no,I-TRABAJO
156,siento,I-TRABAJO
156,que,B-TRABAJO
156,respeten,I-TRABAJO
156,mis,I-TRABAJO
156,tiempos,I-TRABAJO
157,no,I-TRABAJO
157,puedo,B-TRABAJO
157,respetar,I-TRABAJO
157,mis,I-TRABAJO
157,tiempos,I-TRABAJO
158,no,I-TRABAJO
158,siento,I-TRABAJO
158,que,B-PERSONAL
158,pueda,I-PERSONAL
158,negociar,I-PERSONAL
158,en,I-PERSONAL
158,el,I-PERSONAL
158,proceso,B-TRABAJO
158,laboral,I-TRABAJO
159,Siento,I-TRABAJO
159,que,I-TRABAJO
159,muchos,I-TRABAJO
159,procesos,I-TRABAJO
159,no,I-TRABAJO
159,son,I-TRABAJO
159,empáticos,I-TRABAJO
159,con,B-TRABAJO
159,mi,I-TRABAJO
159,tiempo,I-TRABAJO
160,Cuando,I-TRABAJO
160,no,I-TRABAJO
160,tengo,I-TRABAJO
160,"empleo,",I-TRABAJO
160,el,I-TRABAJO
160,proceso,I-TRABAJO
160,se,I-TRABAJO
160,vuelve,B-TRABAJO
160,más,I-TRABAJO
160,desgastante,I-TRABAJO
161,Cuando,I-TRABAJO
161,no,I-TRABAJO
161,tengo,I-TRABAJO
161,"empleo,",I-TRABAJO
161,el,I-TRABAJO
161,proceso,I-TRABAJO
161,es,I-TRABAJO
161,muy,B-TRABAJO
161,desgastante,I-TRABAJO
162,No,I-TRABAJO
162,debo,I-TRABAJO
162,de,I-TRABAJO
162,insistir,I-TRABAJO
162,mucho,I-TRABAJO
162,por,I-TRABAJO
162,le,I-TRABAJO
162,feedback,B-TRABAJO
163,No,I-TRABAJO
163,se,I-TRABAJO
163,si,I-TRABAJO
163,me,I-TRABAJO
163,estan,I-TRABAJO
163,haciendo,I-TRABAJO
163,ghosting,I-TRABAJO
163,en,B-TRABAJO
163,el,I-TRABAJO
163,proceso,I-TRABAJO
164,¿Nos,I-TRABAJO
164,hacen,I-TRABAJO
164,ghosting,I-TRABAJO
164,en,I-TRABAJO
164,el,I-TRABAJO
164,proceso?,I-TRABAJO
165,me,I-TRABAJO
165,da,B-TRABAJO
165,vergüenza,I-TRABAJO
165,pedir,I-TRABAJO
165,informes,I-TRABAJO
165,sobre,I-TRABAJO
165,como,I-TRABAJO
165,va,B-TRABAJO
165,la,I-TRABAJO
165,entrevista,I-TRABAJO
166,me,I-TRABAJO
166,da,I-TRABAJO
166,vergüenza,I-TRABAJO
166,pedir,I-TRABAJO
166,informes,I-TRABAJO
166,sobre,I-TRABAJO
166,como,I-TRABAJO
166,va,B-TRABAJO
166,el,I-TRABAJO
166,proceso,I-TRABAJO
166,de,I-TRABAJO
166,reclutamiento,I-TRABAJO
167,No,I-TRABAJO
167,respetar,I-TRABAJO
167,mi,I-TRABAJO
167,tiempo,I-TRABAJO
167,en,I-TRABAJO
167,entrevistas,I-TRABAJO
167,me,I-TRABAJO
167,parece,B-TRABAJO
167,una,I-TRABAJO
167,falta,I-TRABAJO
167,grave,I-TRABAJO
168,Me,I-TRABAJO
168,desmotivo,I-TRABAJO
168,que,I-TRABAJO
168,no,I-TRABAJO
168,me,I-TRABAJO
168,contrataran,I-TRABAJO
169,No,I-TRABAJO
169,dije,B-TRABAJO
169,lo,I-TRABAJO
169,que,I-TRABAJO
169,querian,I-TRABAJO
169,escuchar,I-TRABAJO
169,en,I-TRABAJO
169,la,B-TRABAJO
169,entrevista,I-TRABAJO
170,cometi,I-TRABAJO
170,un,I-TRABAJO
170,gran,I-TRABAJO
170,error,I-TRABAJO
170,en,I-TRABAJO
170,la,I-TRABAJO
170,entrevista,I-TRABAJO
171,cometi,B-TRABAJO
171,un,I-TRABAJO
171,gran,I-TRABAJO
171,error,I-TRABAJO
171,durante,I-TRABAJO
171,la,I-TRABAJO
171,entrevista,I-TRABAJO
172,¿Respondí,B-TRABAJO
172,algo,I-TRABAJO
172,de,I-TRABAJO
172,forma,I-TRABAJO
172,incorrecta,I-TRABAJO
172,durante,I-TRABAJO
172,la,I-TRABAJO
172,entrevista?,B-TRABAJO
173,No,I-TRABAJO
173,respetan,I-TRABAJO
173,mis,I-TRABAJO
173,tiempos,I-TRABAJO
173,en,I-TRABAJO
173,el,I-TRABAJO
173,trabajo,I-TRABAJO
174,Invertir,I-TRABAJO
174,tiempo,B-TRABAJO
174,y,I-TRABAJO
174,no,I-TRABAJO
174,obtener,I-TRABAJO
174,respuesta,I-TRABAJO
174,desgasta,I-TRABAJO
175,La,I-TRABAJO
175,incertidumbre,B-PERSONAL
175,afecta,I-PERSONAL
175,mi,I-PERSONAL
175,ánimo.,I-PERSONAL
176,La,I-PERSONAL
176,falsa,I-PERSONAL
176,esperanza,I-PERSONAL
176,me,B-PERSONAL
176,genera,I-PERSONAL
176,molestia,I-PERSONAL
177,La,I-PERSONAL
177,falta,I-PERSONAL
177,de,B-PERSONAL
177,respeto,I-PERSONAL
177,a,I-PERSONAL
177,mi,I-PERSONAL
177,tiempo,I-PERSONAL
177,me,I-PERSONAL
177,incomoda,B-PERSONAL
178,Necesito,I-PERSONAL
178,sentir,I-PERSONAL
178,claridad,I-PERSONAL
178,para,I-PERSONAL
178,no,I-PERSONAL
178,desgastarme,I-PERSONAL
178,emocionalmente.,I-PERSONAL
179,No,I-PERSONAL
179,siento,B-PERSONAL
179,claridad,I-PERSONAL
179,en,I-PERSONAL
179,mi,I-PERSONAL
179,trabajo,I-PERSONAL
180,conectar,I-PERSONAL
180,con,I-PERSONAL
180,otras,B-TRABAJO
180,personas,I-TRABAJO
180,es,I-TRABAJO
180,importante,I-TRABAJO
180,para,I-TRABAJO
180,mi,I-TRABAJO
181,Mi,B-PERSONAL
181,bienestar,I-PERSONAL
181,emocional,I-PERSONAL
181,se,I-PERSONAL
181,ve,I-PERSONAL
181,afectado,I-PERSONAL
181,por,I-PERSONAL
181,procesos,I-PERSONAL
181,laborales,B-TRABAJO
181,largos,I-TRABAJO
182,Respetar,I-TRABAJO
182,mi,I-TRABAJO
182,tiempo,I-TRABAJO
182,es,I-TRABAJO
182,respetarme,I-TRABAJO
182,como,I-TRABAJO
182,profesional,I-TRABAJO
183,Necesito,I-TRABAJO
183,claridad,B-TRABAJO
183,para,I-TRABAJO
183,tomar,I-TRABAJO
183,mejores,I-TRABAJO
183,decisiones,I-TRABAJO
183,laborales.,I-TRABAJO
184,he,I-TRABAJO
184,cometido,B-TRABAJO
184,errores,I-TRABAJO
184,en,I-TRABAJO
184,decisiones,I-TRABAJO
184,laborales.,I-TRABAJO
185,es,I-TRABAJO
185,complicado,I-TRABAJO
185,dividir,B-TRABAJO
185,lo,I-TRABAJO
185,laboral,I-TRABAJO
185,de,I-TRABAJO
185,lo,I-TRABAJO
185,familiar,I-TRABAJO
186,es,B-TRABAJO
186,complicado,I-TRABAJO
186,dividir,I-TRABAJO
186,lo,I-TRABAJO
186,familiar,I-TRABAJO
186,de,I-TRABAJO
186,lo,I-TRABAJO
186,laboral,I-TRABAJO
187,Desde,B-FAMILIAR
187,muy,I-FAMILIAR
187,joven,I-FAMILIAR
187,sentí,I-FAMILIAR
187,que,I-FAMILIAR
187,mi,I-FAMILIAR
187,vida,I-FAMILIAR
187,estaba,I-FAMILIAR
187,ligada,B-TRABAJO
187,a,I-TRABAJO
187,la,I-TRABAJO
187,empresa,I-TRABAJO
188,Pasé,I-TRABAJO
188,gran,I-TRABAJO
188,parte,I-TRABAJO
188,de,I-TRABAJO
188,mi,I-TRABAJO
188,infancia,I-TRABAJO
188,en,I-TRABAJO
188,la,I-TRABAJO
188,oficina,B-PERSONAL
189,Mientras,I-PERSONAL
189,otros,I-PERSONAL
189,salían,I-PERSONAL
189,de,I-PERSONAL
189,"vacaciones,",I-PERSONAL
189,yo,I-PERSONAL
189,trabajaba,I-PERSONAL
189,en,I-PERSONAL
189,la,B-PERSONAL
189,empresa,I-PERSONAL
190,He,I-PERSONAL
190,trabajado,I-PERSONAL
190,en,I-PERSONAL
190,áreas,I-PERSONAL
190,que,I-PERSONAL
190,no,I-PERSONAL
190,me,I-PERSONAL
190,gustaban,I-PERSONAL
191,trabajo,B-TRABAJO
191,en,I-TRABAJO
191,un,I-TRABAJO
191,area,I-TRABAJO
191,que,I-TRABAJO
191,no,I-TRABAJO
191,me,I-TRABAJO
191,gusta,I-TRABAJO
192,No,B-TRABAJO
192,tengo,I-TRABAJO
192,claridad,I-TRABAJO
192,de,I-TRABAJO
192,hacia,I-TRABAJO
192,donde,I-TRABAJO
192,llevar,I-TRABAJO
192,la,I-TRABAJO
192,empresa,B-TRABAJO
193,He,I-TRABAJO
193,sentido,I-TRABAJO
193,dudas,I-TRABAJO
193,sobre,I-TRABAJO
193,cómo,I-TRABAJO
193,aportar,I-TRABAJO
193,más,I-TRABAJO
193,valor,I-TRABAJO
193,profesional,B-TRABAJO
194,He,I-TRABAJO
194,pasado,I-TRABAJO
194,por,I-TRABAJO
194,momentos,I-TRABAJO
194,de,I-TRABAJO
194,duda,I-TRABAJO
194,profesional,I-TRABAJO
195,Sentí,I-TRABAJO
195,inseguridad,B-TRABAJO
195,al,I-TRABAJO
195,no,I-TRABAJO
195,dominar,I-TRABAJO
195,algunas,I-TRABAJO
195,áreas,I-TRABAJO
195,del,I-TRABAJO
195,negocio,B-TRABAJO
196,Sentí,I-TRABAJO
196,inseguridad,I-TRABAJO
196,al,I-TRABAJO
196,no,I-TRABAJO
196,dominar,I-TRABAJO
196,algunas,I-TRABAJO
196,áreas,I-TRABAJO
196,del,I-TRABAJO
196,negocio,B-PERSONAL
197,Trabajo,I-PERSONAL
197,con,I-PERSONAL
197,miembros,I-PERSONAL
197,de,I-PERSONAL
197,mi,I-PERSONAL
197,familia,I-PERSONAL
198,Mi,I-PERSONAL
198,familia,I-PERSONAL
198,ha,B-FAMILIAR
198,construido,I-FAMILIAR
198,este,I-FAMILIAR
198,negocio,I-FAMILIAR
198,por,I-FAMILIAR
198,generaciones,I-FAMILIAR
199,Mis,B-FAMILIAR
199,padres,I-FAMILIAR
199,me,I-FAMILIAR
199,delegaron,I-FAMILIAR
199,responsabilidades,I-FAMILIAR
199,importantes,I-FAMILIAR
200,Mis,I-FAMILIAR
200,padres,I-FAMILIAR
200,me,B-FAMILIAR
200,dieron,I-FAMILIAR
200,muchas,I-FAMILIAR
200,responsabilidades,I-FAMILIAR
201,En,I-FAMILIAR
201,reuniones,I-FAMILIAR
201,familiares,B-FAMILIAR
201,se,I-FAMILIAR
201,terminan,I-FAMILIAR
201,tomando,I-FAMILIAR
201,decisiones,I-FAMILIAR
201,de,I-FAMILIAR
201,negocio,B-FAMILIAR
202,En,I-FAMILIAR
202,mi,I-FAMILIAR
202,familia,I-FAMILIAR
202,se,I-FAMILIAR
202,valora,I-FAMILIAR
202,mucho,I-FAMILIAR
202,la,I-FAMILIAR
202,disciplina,I-FAMILIAR
202,y,B-FAMILIAR
202,el,I-FAMILIAR
202,respeto,I-FAMILIAR
203,Trabajar,I-FAMILIAR
203,con,I-FAMILIAR
203,mi,I-FAMILIAR
203,familia,I-FAMILIAR
203,ha,I-FAMILIAR
203,sido,I-FAMILIAR
203,un,I-FAMILIAR
203,gran,I-FAMILIAR
203,reto,B-TRABAJO
204,Separar,I-TRABAJO
204,lo,I-TRABAJO
204,laboral,I-TRABAJO
204,de,I-TRABAJO
204,lo,I-TRABAJO
204,familiar,I-TRABAJO
204,es,I-TRABAJO
204,muy,I-TRABAJO
204,difícil,B-TRABAJO
205,Separar,I-TRABAJO
205,lo,I-TRABAJO
205,familiar,I-TRABAJO
205,de,I-TRABAJO
205,lo,I-TRABAJO
205,laboral,I-TRABAJO
205,es,I-TRABAJO
205,muy,I-TRABAJO
205,difícil,B-FAMILIAR
206,He,I-FAMILIAR
206,tenido,I-FAMILIAR
206,choques,I-FAMILIAR
206,profesionales,I-FAMILIAR
206,con,I-FAMILIAR
206,miembros,I-FAMILIAR
206,de,I-FAMILIAR
206,mi,I-FAMILIAR
206,familia,B-FAMILIAR
207,Muchas,I-FAMILIAR
207,conversaciones,I-FAMILIAR
207,familiares,I-FAMILIAR
207,giran,I-FAMILIAR
207,alrededor,I-FAMILIAR
207,del,I-FAMILIAR
207,trabajo,I-FAMILIAR
208,No,I-FAMILIAR
208,tengo,B-FAMILIAR
208,limites,I-FAMILIAR
208,claros,I-FAMILIAR
208,con,I-FAMILIAR
208,mi,I-FAMILIAR
208,familia,I-FAMILIAR
209,No,I-FAMILIAR
209,tengo,B-FAMILIAR
209,limites,I-FAMILIAR
209,claros,I-FAMILIAR
209,con,I-FAMILIAR
209,amigos,I-FAMILIAR
210,Me,I-FAMILIAR
210,cuesta,I-FAMILIAR
210,poner,B-PERSONAL
210,limites,I-PERSONAL
210,con,I-PERSONAL
210,amigos,I-PERSONAL
211,Las,I-PERSONAL
211,decisiones,I-PERSONAL
211,del,B-PERSONAL
211,trabajo,I-PERSONAL
211,afectan,I-PERSONAL
211,a,I-PERSONAL
211,mi,I-PERSONAL
211,dinamica,I-PERSONAL
211,con,B-FAMILIAR
211,mi,I-FAMILIAR
211,familia,I-FAMILIAR
212,Las,I-FAMILIAR
212,decisiones,I-FAMILIAR
212,del,I-FAMILIAR
212,negocio,I-FAMILIAR
212,afectan,I-FAMILIAR
212,la,I-FAMILIAR
212,dinámica,I-FAMILIAR
212,familiar.,I-FAMILIAR
213,Tomo,B-FAMILIAR
213,decisiones,I-FAMILIAR
213,que,I-FAMILIAR
213,impactan,I-FAMILIAR
213,diferentes,I-FAMILIAR
213,áreas,I-FAMILIAR
213,del,I-FAMILIAR
213,grupo,I-FAMILIAR
213,empresarial,B-TRABAJO
214,Tomo,I-TRABAJO
214,muchas,I-TRABAJO
214,decisiones,I-TRABAJO
214,importantes,I-TRABAJO
215,no,I-TRABAJO
215,puedo,I-TRABAJO
215,tomar,I-TRABAJO
215,decisiones,I-TRABAJO
215,si,B-PERSONAL
215,no,I-PERSONAL
215,estoy,I-PERSONAL
215,completamente,I-PERSONAL
215,seguro,B-TRABAJO
216,No,I-TRABAJO
216,trabajo,I-TRABAJO
216,bien,I-TRABAJO
216,cuando,I-TRABAJO
216,estoy,I-TRABAJO
216,bajo,I-TRABAJO
216,presion,I-TRABAJO
217,No,I-TRABAJO
217,se,B-TRABAJO
217,como,I-TRABAJO
217,delegar,I-TRABAJO
217,funciones,I-TRABAJO
218,Me,I-TRABAJO
218,da,I-TRABAJO
218,miedo,I-TRABAJO
218,delegar,B-TRABAJO
218,funciones,I-TRABAJO
219,me,I-TRABAJO
219,da,I-TRABAJO
219,miedo,I-TRABAJO
219,delegar,B-TRABAJO
219,trabajo,I-TRABAJO
220,me,I-TRABAJO
220,da,I-TRABAJO
220,miedo,I-TRABAJO
220,que,B-TRABAJO
220,cuando,I-TRABAJO
220,delegue,I-TRABAJO
220,trabajo,I-TRABAJO
220,se,I-TRABAJO
220,enojen,B-TRABAJO
220,conmigo,I-TRABAJO
221,Me,I-TRABAJO
221,cuesta,I-TRABAJO
221,adaptarme,I-TRABAJO
221,a,I-TRABAJO
221,nuevas,I-TRABAJO
221,formas,I-TRABAJO
221,de,I-TRABAJO
221,trabajar,I-TRABAJO
222,Me,B-TRABAJO
222,cuesta,I-TRABAJO
222,adaptarme,I-TRABAJO
222,a,I-TRABAJO
222,varias,I-TRABAJO
222,situaciones,I-TRABAJO
222,nuevas,I-TRABAJO
223,Me,I-TRABAJO
223,agobia,B-PERSONAL
223,todas,I-PERSONAL
223,las,I-PERSONAL
223,responsabilidades,I-PERSONAL
223,que,I-PERSONAL
223,tengo,I-PERSONAL
224,Me,I-PERSONAL
224,agobia,B-PERSONAL
224,todas,I-PERSONAL
224,las,I-PERSONAL
224,responsabilidades,I-PERSONAL
224,que,I-PERSONAL
224,tengo,I-PERSONAL
224,en,I-PERSONAL
224,el,B-TRABAJO
224,trabajo,I-TRABAJO
225,No,I-TRABAJO
225,puedo,I-TRABAJO
225,comunicar,I-TRABAJO
225,desiciones,I-TRABAJO
225,dificiles,I-TRABAJO
226,He,I-TRABAJO
226,tenido,I-TRABAJO
226,momentos,I-TRABAJO
226,de,B-PERSONAL
226,inseguridad,I-PERSONAL
226,personal,I-PERSONAL
227,No,I-PERSONAL
227,creo,I-PERSONAL
227,estar,B-PERSONAL
227,preparado,I-PERSONAL
227,para,I-PERSONAL
227,el,I-PERSONAL
227,rol,I-PERSONAL
227,que,I-PERSONAL
227,tengo,B-PERSONAL
228,Me,I-PERSONAL
228,he,I-PERSONAL
228,cuestionado,I-PERSONAL
228,si,I-PERSONAL
228,estaba,I-PERSONAL
228,preparado,I-PERSONAL
228,para,I-PERSONAL
228,el,I-PERSONAL
228,rol,B-PERSONAL
228,que,I-PERSONAL
228,tengo,I-PERSONAL
229,He,I-PERSONAL
229,sentido,I-PERSONAL
229,miedo,I-PERSONAL
229,de,I-PERSONAL
229,no,I-PERSONAL
229,dar,I-PERSONAL
229,la,I-PERSONAL
229,talla,I-PERSONAL
230,No,B-PERSONAL
230,creo,I-PERSONAL
230,estar,I-PERSONAL
230,a,I-PERSONAL
230,la,I-PERSONAL
230,talla,I-PERSONAL
231,Me,I-PERSONAL
231,he,I-PERSONAL
231,comparado,B-PERSONAL
231,con,I-PERSONAL
231,otras,I-PERSONAL
231,personas,I-PERSONAL
232,Me,I-PERSONAL
232,comparo,I-PERSONAL
232,con,B-PERSONAL
232,otras,I-PERSONAL
232,personas,I-PERSONAL
233,Me,I-PERSONAL
233,he,I-PERSONAL
233,comparado,I-PERSONAL
233,con,B-PERSONAL
233,personas,I-PERSONAL
233,de,I-PERSONAL
233,otros,I-PERSONAL
233,países,I-PERSONAL
233,y,B-PERSONAL
233,trayectorias,I-PERSONAL
234,He,I-PERSONAL
234,pasado,I-PERSONAL
234,por,I-PERSONAL
234,crisis,I-PERSONAL
234,personales,I-PERSONAL
234,sobre,I-PERSONAL
234,mi,I-PERSONAL
234,rumbo,I-PERSONAL
234,profesional,B-PERSONAL
235,Me,I-PERSONAL
235,exigí,I-PERSONAL
235,más,I-PERSONAL
235,al,I-PERSONAL
235,sentir,I-PERSONAL
235,que,I-PERSONAL
235,tenía,I-PERSONAL
235,una,I-PERSONAL
235,responsabilidad,B-PERSONAL
235,mayor,I-PERSONAL
236,No,I-PERSONAL
236,manejo,I-PERSONAL
236,bien,I-PERSONAL
236,la,I-PERSONAL
236,presion,I-PERSONAL
236,interna,I-PERSONAL
237,No,I-PERSONAL
237,se,I-PERSONAL
237,manejar,B-PERSONAL
237,la,I-PERSONAL
237,presion,I-PERSONAL
237,interna,I-PERSONAL
238,Crecí,I-PERSONAL
238,viendo,I-PERSONAL
238,a,B-PERSONAL
238,mis,I-PERSONAL
238,padres,I-PERSONAL
238,trabajar,I-PERSONAL
238,día,I-PERSONAL
238,y,I-PERSONAL
238,noche,B-FAMILIAR
239,Mis,I-FAMILIAR
239,padres,I-FAMILIAR
239,influyeron,I-FAMILIAR
239,mucho,I-FAMILIAR
239,en,I-FAMILIAR
239,mis,I-FAMILIAR
239,decisiones,I-FAMILIAR
239,profesionales,I-FAMILIAR
240,En,B-FAMILIAR
240,mi,I-FAMILIAR
240,familia,I-FAMILIAR
240,es,I-FAMILIAR
240,muy,I-FAMILIAR
240,importante,I-FAMILIAR
240,la,I-FAMILIAR
240,disciplina,I-FAMILIAR
241,Muchas,B-FAMILIAR
241,veces,I-FAMILIAR
241,no,I-FAMILIAR
241,estoy,I-FAMILIAR
241,de,I-FAMILIAR
241,acuerdo,I-FAMILIAR
241,con,I-FAMILIAR
241,las,I-FAMILIAR
241,decisiones,B-FAMILIAR
241,familiares,I-FAMILIAR
242,Las,I-FAMILIAR
242,discusiones,I-FAMILIAR
242,familiares,I-FAMILIAR
242,muchas,I-FAMILIAR
242,veces,I-FAMILIAR
242,terminan,I-FAMILIAR
242,siendo,I-FAMILIAR
242,laborales,I-FAMILIAR
243,En,B-FAMILIAR
243,mi,I-FAMILIAR
243,familia,I-FAMILIAR
243,es,I-FAMILIAR
243,muy,I-FAMILIAR
243,importante,I-FAMILIAR
243,el,I-FAMILIAR
243,compromiso,I-FAMILIAR
244,en,B-FAMILIAR
244,mi,I-FAMILIAR
244,familia,I-FAMILIAR
244,es,I-FAMILIAR
244,muy,I-FAMILIAR
244,importante,I-FAMILIAR
244,la,I-FAMILIAR
244,responsabilidad,I-FAMILIAR
245,En,B-FAMILIAR
245,mi,I-FAMILIAR
245,familia,I-FAMILIAR
245,se,I-FAMILIAR
245,espera,I-FAMILIAR
245,compromiso,I-FAMILIAR
245,y,I-FAMILIAR
245,responsabilidad.,I-FAMILIAR
246,He,B-FAMILIAR
246,sentido,I-FAMILIAR
246,el,I-FAMILIAR
246,peso,I-FAMILIAR
246,de,I-FAMILIAR
246,continuar,I-FAMILIAR
246,un,I-FAMILIAR
246,legado,I-FAMILIAR
246,familiar,B-FAMILIAR
247,En,I-FAMILIAR
247,mi,I-FAMILIAR
247,familia,I-FAMILIAR
247,no,I-FAMILIAR
247,se,I-FAMILIAR
247,tolera,I-FAMILIAR
247,la,I-FAMILIAR
247,irresponsabilidad,I-FAMILIAR
247,laboral,B-FAMILIAR
248,No,I-FAMILIAR
248,es,I-FAMILIAR
248,fácil,I-FAMILIAR
248,separar,I-FAMILIAR
248,el,I-FAMILIAR
248,rol,I-FAMILIAR
248,de,I-FAMILIAR
248,hijo,I-FAMILIAR
248,del,B-FAMILIAR
248,rol,I-FAMILIAR
248,profesional,I-FAMILIAR
249,A,I-FAMILIAR
249,veces,I-FAMILIAR
249,soy,I-FAMILIAR
249,tratado,I-FAMILIAR
249,como,I-FAMILIAR
249,colaborador,I-FAMILIAR
249,y,I-FAMILIAR
249,no,I-FAMILIAR
249,como,B-FAMILIAR
249,hijo,I-FAMILIAR
250,El,I-FAMILIAR
250,me,I-FAMILIAR
250,"dijo,",I-FAMILIAR
250,"no,",I-FAMILIAR
250,tú,I-FAMILIAR
250,tienes,I-FAMILIAR
250,que,I-FAMILIAR
250,estudiar,I-FAMILIAR
250,contabilidad,B-FAMILIAR
251,Mi,I-FAMILIAR
251,padre,I-FAMILIAR
251,es,I-FAMILIAR
251,una,I-FAMILIAR
251,persona,I-FAMILIAR
251,de,I-FAMILIAR
251,carácter,I-FAMILIAR
251,complicado,I-FAMILIAR
252,No,B-FAMILIAR
252,es,I-FAMILIAR
252,facil,I-FAMILIAR
252,ponerse,I-FAMILIAR
252,de,I-FAMILIAR
252,acuerdo,I-FAMILIAR
252,con,I-FAMILIAR
252,la,I-FAMILIAR
252,familia,B-FAMILIAR
253,No,I-FAMILIAR
253,es,I-FAMILIAR
253,facil,I-FAMILIAR
253,ponerse,I-FAMILIAR
253,de,I-FAMILIAR
253,acuerdo,I-FAMILIAR
253,entre,I-FAMILIAR
253,la,I-FAMILIAR
253,familia,B-FAMILIAR
254,Creo,I-FAMILIAR
254,que,I-FAMILIAR
254,fue,I-FAMILIAR
254,malo,I-FAMILIAR
254,que,I-FAMILIAR
254,no,I-FAMILIAR
254,me,I-FAMILIAR
254,incluyeran,I-FAMILIAR
254,en,B-TRABAJO
254,la,I-TRABAJO
254,empresa,I-TRABAJO
254,cuando,I-TRABAJO
254,era,I-TRABAJO
254,mas,I-TRABAJO
254,joven,I-TRABAJO
255,yo,I-TRABAJO
255,nunca,I-TRABAJO
255,he,I-TRABAJO
255,tenido,I-TRABAJO
255,otro,I-TRABAJO
255,trabajo,I-TRABAJO
255,que,I-TRABAJO
255,no,I-TRABAJO
255,sea,B-TRABAJO
255,con,I-TRABAJO
255,mi,I-TRABAJO
255,papá,I-TRABAJO
256,tengo,I-TRABAJO
256,que,I-TRABAJO
256,trabajar,I-TRABAJO
256,en,I-TRABAJO
256,otros,I-TRABAJO
256,sitios,I-TRABAJO
256,para,I-TRABAJO
256,seguir,I-TRABAJO
256,creciendo,B-TRABAJO
257,siempre,I-TRABAJO
257,he,I-TRABAJO
257,confiado,I-TRABAJO
257,en,I-TRABAJO
257,mi,I-TRABAJO
257,papá,I-TRABAJO
257,y,I-TRABAJO
257,mi,I-TRABAJO
257,mamá,B-FAMILIAR
257,mucho,I-FAMILIAR
258,siempre,I-FAMILIAR
258,hice,I-FAMILIAR
258,caso,I-FAMILIAR
258,a,I-FAMILIAR
258,lo,I-FAMILIAR
258,que,I-FAMILIAR
258,mi,I-FAMILIAR
258,papá,I-FAMILIAR
258,y,B-FAMILIAR
258,mi,I-FAMILIAR
258,mamá,I-FAMILIAR
258,me,I-FAMILIAR
